,id,authors,title,abstract,doi,topic,topic_label
460,https://openalex.org/W4206370680,"['Kumail Javaid', 'Ayesha Siddiqa', 'Syed Abbas Zilqurnain Naqvi', 'Allah Ditta', 'Muhammad Ahsan', 'Muhammad Adnan Khan', 'Tariq Mahmood', 'Muhammad Adnan Khan']",Explainable Artificial Intelligence Solution for Online Retail,"Artificial intelligence (AI) and machine learning (ML) help in making predictions businesses to make key decisions that are beneficial for them. In the case of online shopping business, it's very important find trends data get knowledge features helps drive success business. this research, a dataset 12,330 records customers has been analyzed who visited an website over period one year. The main objective research is relevant terms correctly predicting purchasing made by visiting build ML models which could correct on unseen future. permutation feature importance approach used according output variable (Revenue). Five i.e., decision tree (DT), random forest (RF), extra (ET) classifier, Neural networks (NN), Logistic regression (LR) have performance each model discussed detail using measurement techniques such as accuracy score, precision, recall, F1 ROC-AUC curve. RF best among all five chosen based score 90% 79% followed classifier. Hence, our study indicates can be retailing consumer buying behaviour. Our also reveals page value capturing trends. This may give clue future focus specific factors behind turn will",https://doi.org/10.32604/cmc.2022.022984,12,AI & Customer Data
461,https://openalex.org/W3032173829,['Guneesha Kohli'],Pitfalls of digitization with respect to traditional businesses and employment,"From Artificial Intelligence (AI) to E-commerce, Digitization has created possibilities in the business world for companies, entrepreneurs and self-employed workers, new opportunities innovation. It enabled companies bring perfect products services reaching larger remote markets making customers happy by enhancing their daily life. working which made free-lancing popular preferable both internal external communication instant, action reaction problems much faster. While there is no end benefits of digitization, it also some pitfalls need be worked upon benefit from sustainably. E-commerce deep discounting done platforms like Amazon Flipkart have left competing small traditional businesses retail giants bankrupt out business. According Geneva-based World Economic Forum (WEF), 2025 more than half all current workplace tasks will taken over robots as compared 29% currently. experts say, that AI creating jobs takes, key this education humans overtake technology. This overlooks rural workforce such women farmlands losing due modern machinery, who limited or access high quality take a very long time catch up with technology get employed. In paper, we looking at extent digitization affected employment what being cope it.",https://doi.org/10.5958/0973-9343.2020.00004.6,0,AI in Industry
462,https://openalex.org/W4386861314,['Nazmuddin Shaikh'],GENERATIVE AI USE CASES FOR E-COMMERCE,GenAI (Generative AI) is overtaking the world of technology at a fast pace never seen before and continuous to disrupt Technology customer experience areas. One other advent Post COVID era have been Omnichannel Commerce Experience The presented challenges Retail giants explore all their armors bring best user options tie them together create unique boosted Digital Fulfillment systems with touch In Store Shopping satisfaction. seamless can be enabled powers enormous data-based Models intelligence driven by GenAI. Classic AI has in use retailers till now shown significant growth boost unified for Retailers customers. It worth discuss significance on different aspects how it shape commerce below are few uses cases.,https://doi.org/10.47760/ijcsmc.2023.v12i09.002,1,AR/VR in Retail
463,https://openalex.org/W3144404977,"['Chamitha de Alwis', 'Anshuman Kalla', 'Quoc‐Viet Pham', 'Pardeep Kumar', 'Kapal Dev', 'Won–Joo Hwang', 'Madhusanka Liyanage']","Survey on 6G Frontiers: Trends, Applications, Requirements, Technologies and Future Research","Emerging applications such as Internet of Everything, Holographic Telepresence, collaborative robots, and space deep-sea tourism are already highlighting the limitations existing fifth-generation (5G) mobile networks. These in terms data-rate, latency, reliability, availability, processing, connection density global coverage, spanning over ground, underwater space. The sixth-generation (6G) networks expected to burgeon coming decade address these limitations. development 6G vision, applications, technologies standards has become a popular research theme academia industry. In this paper, we provide comprehensive survey current developments towards 6G. We highlight societal technological trends that initiate drive realize demands raised by driving discussed subsequently. also elaborate requirements necessary applications. Then present key enabling detail. outline projects activities including standardization efforts Finally, summarize lessons learned from state-of-the-art discuss technical challenges would shed new light on future directions",https://doi.org/10.1109/ojcoms.2021.3071496,8,IoT & Smart Tech
464,https://openalex.org/W3013323502,"['Palanivel Guruvareddiar', 'Praveen Prasad']",Artificial Intelligence Based Region of Interest Enhanced Video Compression,"Artificial Intelligence, especially deep learning based workloads for the analysis of video data are on rise. Examples include residential and commercial security systems where camera analyzed potential intruders, in-door retail cameras that track people movement behavior etc. In an End-to-End intelligent solution, analytics will be carried out at multiple places from edge IP to high performance cloud servers. Typically, results one stage sent next along with efficient processing. However, a traditional encoder does not have understanding scene and/or priority objects in frame. It tries compress frames goal produce visually pleasing human viewers by maximizing rate-distortion performance. As result, compressed frame, details regions interest inferencing engine may lost due artifacts introduced lossy compression process. We propose novel AI low-power architecture utilizes machine given improve overall pipeline. The proposed method identify frame preserve quality those without significantly reducing remaining regions. Simulation show vision accuracy when inferred streams using better compared produced methods.",https://doi.org/10.1109/dcc47342.2020.00095,7,Vision for Checkout
465,https://openalex.org/W4226225860,"['Qinglin Yang', 'Yetong Zhao', 'Huawei Huang', 'Zehui Xiong', 'Jiawen Kang', 'Zibin Zheng']",Fusing Blockchain and AI With Metaverse: A Survey,"Metaverse as the latest buzzword has attracted great attention from both industry and academia. seamlessly integrates real world with virtual allows avatars to carry out rich activities including creation, display, entertainment, social networking, trading. Thus, it is promising build an exciting digital transform a better physical through exploration of metaverse. In this survey, we dive into metaverse by discussing how Blockchain Artificial Intelligence (AI) fuse investigating state-of-the-art studies across components, currencies, AI applications in world, blockchain-empowered technologies. Further exploitation interdisciplinary research on fusion towards will definitely require collaboration academia industries. We wish that our survey can help researchers, engineers, educators open, fair, rational future",https://doi.org/10.1109/ojcs.2022.3188249,8,IoT & Smart Tech
466,https://openalex.org/W4372049245,"['Isha Verma', 'Deepak Kumar', 'Rajni Goel']",Implementation and Comparison of Artificial Intelligence Techniques in Software Testing,"AI is a prominent innovation of the current digital world. It powers most cutting-edge devices. blend unique technologies from machine learning (ML) to mixed reality (MR), and more. has significantly touched many sectors including healthcare, life sciences, manufacturing, retail, agriculture. AI, as expect, going be future computing Artificial Intelligence been boon software industry well. The testing area highly by AI. Any applications that are built, need tested before providing it client. becomes tedious if it's complex timebound application. Manual in those scenarios doesn't seem feasible solution. Although test automation incorporated companies, they aren't efficient all cases. on other hand, helps effectively. Machine deep playing crucial role training inferring massive amounts data resulting faster In this paper, we discuss implementation comparison techniques Software Testing.",https://doi.org/10.1109/iscon57294.2023.10112041,0,AI in Industry
467,https://openalex.org/W4388864192,"['Gulpreet Kaur Chadha', 'Ritu Punhani', 'Sonia Saini']","3 Merging of artificial intelligence (AI), artificial life (AL) and virtual reality (VR)","Technology has been rightly called the wave of future. Artificial intelligence (AI), artificial life (AL) and virtual reality (VR) are not exactly new terms, it a while since we have experiencing how these technologies leading us to convergence. VR lets produce simulated environments that can then submerge ourselves into, AI is working towards outfitting technical devices services with help insight perception responsive being thought, AL art examining natural humans through simulations computer models, robotics biochemistry. Major advances be made merge three bring about revolution in world live in. Bringing AI, together provide incredible opportunities various domains like travel tourism, lifestyle, healthcare, BFSI, retail, entertainment many more. This chapter revolves around cases using augment existing applications areas where applied.",https://doi.org/10.1515/9783110713817-003,1,AR/VR in Retail
468,https://openalex.org/W4403658158,"['Nitin Liladhar Rane', 'Ömer Kaya', 'Jayesh Rane']","Artificial Intelligence, Machine Learning, and Deep Learning for Sustainable Industry 5.0","This book offers an insight into the applications of Artificial Intelligence (AI)- Machine Learning Algorithms and Deep (DL) in Bigdata Analytics to Industry 4.0/5.0 Society 5.0 with transformative power responsibly. It has delved how these technologies are disrupting industries, fostering innovation, solving age-old social problems-so that readers have understanding where digital world is headed. These chapters cover big picture subjects using AI Big data analytics aimed mostly at increasing industrial efficiency, healthcare optimization, retail transformation, construction industry autonomous vehicles development environmental sustainability improvement. The covers each extensively applied full devoted detail studies, methodologies practical usages. One central concepts we evolve from 4.0 5.0. Therefore, relies on automation exchange manufacturing cyber-physical systems, Internet Things cloud computing route intelligent factories. During this phase, it improves operational predictive maintenance real-time monitoring which lowers down time other operating costs by considerable amount.",https://doi.org/10.70593/978-81-981271-8-1,11,IoT & Blockchain
469,https://openalex.org/W4385573243,"['Cheng Wang', 'Jorge Balazs', 'György Szarvas', 'Patrick Erñst', 'Lahari Poddar', 'Pavel Danchenko']",Calibrating Imbalanced Classifiers with Focal Loss: An Empirical Study,"Imbalanced data distribution is a practical and common challenge in building production-level machine learning (ML) models industry, where usually exhibits long-tail distributions. For instance, virtual AI Assistants, such as Google Assistant, Amazon Alexa Apple Siri, the “play music” or “set timer” utterance exposed to an order of magnitude more traffic than other skills. This can easily cause trained overfit majority classes, categories intents, lead model miscalibration. The uncalibrated output unreliable (mostly overconfident) predictions, which are at high risk affecting downstream decision-making systems. In this work, we study calibration production industry use-case predicting product return reason codes customer service conversations online retail store; returns reasons also exhibit class imbalance.To alleviate resulting miscalibration ML model, streamline development deployment using focal loss (CITATION).We empirically show effectiveness training with better calibrated models, compared standard cross-entropy loss. Better calibration, turn, enables control precision-recall trade-off for deployed production.",https://doi.org/10.18653/v1/2022.emnlp-industry.14,12,AI & Customer Data
470,https://openalex.org/W4380988423,['Rahul J. Nikam'],Legality of usage of Artificial Intelligence and Machine Learnings by Share Market Intermediary,"Artificial Intelligence (AI) and Machine Learning (ML) are increasingly utilized in share market services due to significant efficiencies benefits for companies investors across the globe. This has resulted an alteration firm’s business models a potential impact on effectiveness of could harm investors. Indian is also witnessing usage this technology by intermediaries. The present regulatory framework Securities Exchange Board India (SEBI) intermediaries not dealing with Fintech/ 2.0-based products offered retail trading investment advisor platforms India. research primarily based normative method presenting qualitative analysis AI &amp; ML various How regulators addressing regulating their judicial exposition. paper concludes that no exception SEBI require look at new transformation address challenges posed it. needs take proactive step promote, guide regulate usages which gradually seeking attention into get maximum benefit out these technologies.",https://doi.org/10.15175/1984-2503-202315207,2,AI & Marketing
471,https://openalex.org/W4287583644,"['Bhuvaneswari Balachander', 'S. Vijayalakshmi', 'Usha Sadasivan', 'D. Dhanasekaran']",The prospects of using artificial intelligence in retail billing in India,"We are now living in the era of E-commerce where people can access their favourite products with a mere click. But has its pros and cons, flip side is when it comes to tactile feel physical inspection product. Although, market had huge impact, cannot be denied that still love shop retail outlets like supermarkets shopping malls. The major drawback long time taken for billing. If truth told spent at billing counter seems more than actual choice shop. panacea use AI or Artificial Intelligence. Soon artificial intelligence definitely going make drastic change field marketing having an impact on customer behavior as well. In this paper we propose framework consists Computer vision driven approach which will reduce nearly fourfold. It automatic payment system greatly bill. A specific UPI QR code generated each bill used by paid through Google Pay.",https://doi.org/10.1063/5.0094273,7,Vision for Checkout
472,https://openalex.org/W4406626483,['Kutub Uddin Apu'],AI-Driven Data Analytics and Automation: A Systematic Literature Review of Industry Applications,"This study systematically examines the transformative role of AI-driven data analytics and automation across diverse industries, providing a comprehensive synthesis findings from 110 high-quality peer-reviewed studies with cumulative citation count exceeding 15,000. Employing Preferred Reporting Items for Systematic Reviews Meta-Analyses (PRISMA) methodology, review explores AI applications in manufacturing, healthcare, finance, retail, governance, focusing on advancements, benefits, challenges. The reveal significant improvements operational efficiency, accuracy, decision-making, such as 30% increase fault detection accuracy manufacturing over 90% diagnostic precision healthcare. AI's fraud detection, risk assessment, customer service, personalized marketing, resource allocation further underscores its impact. However, challenges related to quality, availability, privacy remain persistent barriers broader adoption. By consolidating insights large body literature, this provides detailed understanding potential limitations automation, serving foundational researchers, practitioners, policymakers aiming leverage innovation efficiency industries.",https://doi.org/10.71292/sdmi.v2i01.9,21,AI Governance
473,https://openalex.org/W2951694401,"['Vikas Hassija', 'Vinay Chamola', 'Vikas Saxena', 'Divyansh Jain', 'Pranav Goyal', 'Biplab Sikdar']","A Survey on IoT Security: Application Areas, Security Threats, and Solution Architectures","The Internet of Things (IoT) is the next era communication. Using IoT, physical objects can be empowered to create, receive, and exchange data in a seamless manner. Various IoT applications focus on automating different tasks are trying empower inanimate act without any human intervention. existing upcoming highly promising increase level comfort, efficiency, automation for users. To able implement such world an ever-growing fashion requires high security, privacy, authentication, recovery from attacks. In this regard, it imperative make required changes architecture achieving end-to-end secure environments. paper, detailed review security-related challenges sources threat presented. After discussing security issues, various emerging technologies focused degree trust discussed. Four technologies, blockchain, fog computing, edge machine learning,",https://doi.org/10.1109/access.2019.2924045,8,IoT & Smart Tech
474,https://openalex.org/W4383560595,['Yingchen Liu'],Applications of deep reinforcement learning Alphago,"With the progress of times, field artificial intelligence (AI) has become one hottest fields in 21st century. Currently, is successfully used retail, financial, and medical industries. Especially 2016, Google's DeepMind deep reinforcement learning to train AlphaGo defeated Lee Sedol, which propelled into public eye. Most people are aware intelligence, but few understand it. This article will focus on analyzing literature ""Mastering game Go with neural networks tree search"" other related articles introduce basics AlphaGo. Finally, readers how can imitate humans defeat Go.",https://doi.org/10.54254/2755-2721/5/20230668,0,AI in Industry
475,https://openalex.org/W4400836155,"['Oliver Johnson', 'William L. Brown', 'George Wilson']",Examining the Impact of Technology Adoption on Marketing Strategies in Retail,"This study investigates the transformative impact of technology adoption on retail marketing strategies, focusing artificial intelligence (AI), big data analytics, augmented reality (AR), virtual (VR), mobile technology, and automated customer service solutions. Through qualitative research methods, including interviews thematic analysis, insights were gathered from industry stakeholders across diverse sectors. The findings reveal that AI facilitates personalized through data-driven insights, enhancing satisfaction loyalty. Big analytics enable retailers to forecast trends, optimize inventory, tailor strategies consumer preferences effectively. AR VR technologies enrich experiences by offering immersive interactive shopping environments, bridging gap between physical digital spaces. Mobile supports omni-channel providing seamless integration interactions platforms. COVID-19 pandemic accelerated transformation in retail, emphasizing resilience adaptability technology-driven navigating disruptions. AI-powered chatbots assistants streamline operations, efficiency satisfaction.",https://doi.org/10.20944/preprints202407.1215.v1,1,AR/VR in Retail
476,https://openalex.org/W3026936253,['Catharine Weiss'],Transformative technologies and the loss of privacy,"Abstract As conversational commerce and transformative technologies further develop connections between the retailer consumer, public at large tends to forget amount of transparency allowed in order for these systems work. personalization integration tech become more sophisticated culturally embedded through items such as home assistants, there are genuine concerns regarding consumer's loss privacy. The article reflects suggests a pause how much privacy society may be giving up search streamlined personalized shopping experience, by virtue power knowledge AI provides devices that enable consumer shop online. goal study was investigate why consumers opting relinquish efficiency retail experience. While it is often acknowledged share about themselves digital world, paper looks background this has happened. In addition, includes literature review interviews with industry experts on their perspectives both social media marketers.",https://doi.org/10.1386/fspc_00023_1,9,AI & Privacy
477,https://openalex.org/W4293195397,['Sabina Marchetti'],Rolling in the Deep(Fakes),"Deepfakes are digital forgeries. They highly credible multimedia representations of altered or fabricated events, created using sophisticated artificial intelligence (AI) techniques. Despite the remarkable contribution underlying technology to innovation in several fields, deepfakes per se a powerful weapon for disinformation and fraudulent operations. In financial sector, increasing importance online platforms payments banking exposes consumers retail investors AI-enabled attacks. Moreover, at macro level, malicious dissemination through information channels such as social media can sow distrust toward institutions, ultimately have systemic effects. this paper, we describe rapidly evolving deepfake technology, with focus on threats it poses sector. We then propose an analytical approach set policy instruments effective countering deepfakes.",https://doi.org/10.2139/ssrn.4032831,10,AI in Healthcare
478,https://openalex.org/W4307183640,"['Saif Ur Rehman', 'Noha Alnazzawi', 'Jawad Ashraf', 'Javed Iqbal', 'Shafiullah Khan']",Efficient Top-K Identical Frequent Itemsets Mining without Support Threshold Parameter from Transactional Datasets Produced by IoT-Based Smart Shopping Carts,"Internet of Things (IoT)-backed smart shopping carts are generating an extensive amount data in markets around the world. This can be cleaned and utilized for setting business goals strategies. Artificial intelligence (AI) methods used to efficiently extract meaningful patterns or insights from such huge amounts big data. One technique is Association Rule Mining (ARM) which strategic information The crucial step ARM Frequent Itemsets (FIM) followed by association rule generation. FIM process starts tuning support threshold parameter user produce number required frequent patterns. To perform process, applies hit trial rerun aforesaid routine order receive research community has shifted its focus towards development top-K most not using tuned user. Top-K mining considered a harder task than user-tuned support-threshold-based FIM. reasons why techniques computationally intensive fact that they large candidate itemsets. These also do use any explicit pruning mechanism apart internally auto-maintained parameter. Therefore, we propose efficient TKIFIs Miner algorithm uses depth-first search strategy identical mining. specialized one- two-itemsets-based topmost Comparative analysis performed on special benchmark datasets, example, Retail with 16,469 items, T40I10D100K T10I4D100K 1000 items each, etc. evaluation results have proven at top line, compared recently available",https://doi.org/10.3390/s22208063,4,Retail AI
479,https://openalex.org/W4206185847,"['Mohamed Askar', 'Amal Elsayed Aboutabl', 'Amr Galal']",Utilizing Social Media Data Analytics to Enhance Banking Services,"The two most important challenges facing banks today are attracting new customers and retaining their existing ones. Research shows that 30 percent of cited customer loyalty as biggest challenges. Thus, given is completely connected to delight. challenging question is: How do achieve delight by making every interaction a pleasant experience? In our viewpoint “The key stop treating segments personalize all interactions services which can be achieved using the latest technological advancements in Big Data Analytics, Artificial Intelligence (AI) Machine Learning”. With rapidly increasing usage social media like Facebook, Twitter, LinkedIn, Instagram, business organizations now moving towards adapting this technology drive advantages. This research will explore power how it used provide an edge over competitors providing improved products thereby experience easy responsive. It also proposes framework for analytics its components address technical aspects retail online banking, however, what expects from medium offer them needs widely studied understood.",https://doi.org/10.4236/iim.2022.141001,4,Retail AI
480,https://openalex.org/W4403690304,['Sinem SARGIN'],"Artificial Intelligence, Smart Applications and Sustainable Consumption: A Theoretical Overview","Sustainable consumption means consuming natural resources consciously, considering future generations. In today's technological age, artificial intelligence and smart applications are used to achieve sustainability goals. this context, article examines the impact of (AI) on promoting sustainable behavior. Providing a comprehensive theoretical framework, explores how AI technologies support informed decision-making, maximize resource management, deliver positive environmental across variety industries. Through examples, from energy management plans environmentally friendly retail platforms, effects highlighted. This includes examples promote around world in Türkiye. Natural challenges that need be overcome, such as algorithmic biases, data privacy issues digital divide, also mentioned. The offers recommendations for Türkiye, highlighting importance financing infrastructure, laws, literacy initiatives innovation ecosystems, with aim emphasizing consumption.",https://doi.org/10.25204/iktisad.1461652,13,AI in Fashion
481,https://openalex.org/W2920221770,"['Soonhong Min', 'Zach G. Zacharia', 'Carlo D. Smith']","Defining Supply Chain Management: In the Past, Present, and Future","The article titled “Defining Supply Chain Management” published in 2001 the Journal of Business Logistics has been cited over 4,900 times last 17 years. In this paper, we first provide a historical review how originated and contributions made to both theory practice supply chain management (SCM). Next, highlight key market technological changes that have emerged SCM followed by proposed can still be relevant support research going forward. We also propose ways configuring partnering across companies serve customers an optimal way. conclude with call for on developing new frameworks better describe, explain, predict, shed light evolving nature SCM.",https://doi.org/10.1111/jbl.12201,3,AI in Supply Chain
482,https://openalex.org/W4390002089,"['Nistor Andrei', 'Cezar Scarlat']",AN OVERVIEW OF AI AND GEOSPATIAL DATA TOWARDS IMPROVED STRATEGIC DECISIONS AND AUTOMATED BUSINESS DECISION PROCESS,"In recent years, the availability and accessibility of geospatial data have greatly increased, providing valuable information for various industries such as transportation, real estate, retail. However, great volume complexity this can make it difficult businesses to extract meaningful insights. By incorporating AI algorithms machine learning or deep techniques, more effectively manage, analyze interpret data. This paper provides an overview current challenges opportunities in using business decision-making explores how artificial intelligence (AI) techniques be applied better in-form strategic decisions improve operational efficiency. The study aims identify best practices design principles creating effective automated systems A systematic review literature was conducted address research questions, which revealed that despite challenges, presents numerous decision-making. results suggest integrating enhance efficiency accuracy analysis, enabling organizations informed decisions. highlights importance adopting maximize benefits Overall, argues integration analysis has potential revolutionize way gain insights from their",https://doi.org/10.56177/11icmie2023.30,3,AI in Supply Chain
483,https://openalex.org/W3202582446,"['Sascha Kraus', 'Paul Jones', 'Norbert Kailer', 'Alexandra Weinmann', 'Nuria Chaparro‐Banegas', 'Norat Roig‐Tierno']",Digital Transformation: An Overview of the Current State of the Art of Research,"The increasing digitalization of economies has highlighted the importance digital transformation and how it can help businesses stay competitive in market. However, disruptive changes not only occur at company level; they also have environmental, societal, institutional implications. This is reason why during past two decades research on received growing attention, with a wide range topics investigated literature. following aims to provide insight regarding current state literature (DT) by conducting systematic review. An analysis co-occurrence using software VOSviewer was conducted graphically visualize literature’s node network. Approached this way, review displays major avenues that consider technology as main driver these changes. paper qualitatively classifies business into three different clusters based technological, business, societal impacts. Several gaps identified DT are proposed futures lines which could useful insights government private sectors order adapt found result phenomenon, well reduce its negative impacts society environment.",https://doi.org/10.1177/21582440211047576,23,Digital Tourism
484,https://openalex.org/W3217550054,['Abdulrahman Yarali'],Artificial Intelligence and Blockchain,"Blockchain and Artificial Intelligence (AI) are two of the most smoking innovation inclines at present. can kill danger one gathering imposing a business model AI their capacity to control standout amongst dominant risky advancements known man. Blockchains see adoption in manufacturing, media telecom, retail, public sector, healthcare, financial services. Many major companies investing for data integrity. Augmented reality (AR) is mix electronic with client's progressive condition. AR applications cell phones frequently incorporate worldwide situating framework, Global Positioning Systems, pinpoint area its compass distinguish gadget introduction. Mixed utilizes components both virtual simulation augmented make something new. With reality, organizations consistent decisions life recreations hazard-free, practical ways.",https://doi.org/10.1002/9781119685265.ch9,1,AR/VR in Retail
485,https://openalex.org/W4311973090,"['R Regan', 'Anto Merline Manoharan', 'R. Gayathri', 'K. Kandasamy']","The Learning of Deep Learning: Overview, Methods, and Applications","An extraordinary self-driving car was introduced onto the busy roads of United States America a few years ago. The look vehicle is like all other tonomous cars demonstrated by Tesla, General Motors, or Google, but magic artificial intelligence (AI) in it. designed such way that it would not follow any instruction an engineer programmer. But, function taught itself algorithm watching how human driver do. Getting performs functions with AI remarkable achievement. But absolutely understandable makes its decisions. information received from car's sensors and has been passed directly into huge network neurons to perform certain processing data. response gives impression as come driver. That is, magical show AI. With deep learning, made possible ask questions machine get answers about stock, customer relation, sales, fault detection, much more. computer can also determine provide relevant actually asked. provides brief summary data suggests ways analyze In health care field, firm decision taken on efficiency treatment plug-in supplementary items are easily recommended at greater rate retail applications. finance department, be stopped happening instead just getting attention. above exemplified applications, physical system recognizes needed information, tries find relationships among used variables, formulates answer. Once answer formulated, will automatically communicate options for follow-up queries.",https://doi.org/10.1515/9783110750584-001,0,AI in Industry
486,https://openalex.org/W2926295867,"['Renzhi Lu', 'Seung Ho Hong', 'Mengmeng Yu']",Demand Response for Home Energy Management Using Reinforcement Learning and Artificial Neural Network,"Ever-changing variables in the electricity market require energy management systems (EMSs) to make optimal real-time decisions adaptively. Demand response (DR) is latest approach being used accelerate efficiency and stability of power systems. This paper proposes an hour-ahead DR algorithm for home EMSs. To deal with uncertainty future prices, a steady price prediction model based on artificial neural network presented. In cooperation forecasted multi-agent reinforcement learning adopted different appliances decentralized manner. verify performance proposed scheme, simulations are conducted non-shiftable, shiftable, controllable loads. Experimental results demonstrate that can handle multiple appliances, minimize user bills, dissatisfaction costs, help significantly reduce its cost compared benchmark without DR.",https://doi.org/10.1109/tsg.2019.2909266,5,Blockchain & Energy
487,https://openalex.org/W3026232891,"['David Loranger', 'Marla Greene']",The 'store of the future' in popular culture: Trends in press coverage of experiential retailing,"Abstract Since the introduction of iPhone in 2007, global retail market has witnessed massive demographic and technological changes that have re-defined consumer experience. Such include rise millennial cohort, retailers implementing enhanced artificial intelligence (AI) data methodology to analyse business, augmented reality (AR) virtual (VR) enhance experience co-customization interfaces. Two seminal pieces literature regarding are Ballantine Parson's analysis factors Pine Gilmore's (1999) Experience Economy. However, these studies were conducted nearly a decade ago, leaving void does not consider more current impacting The purpose present research was to: popular press coverage understand trends experiential elements; extend Parsons' framework by proposing elements. researchers used EBSCO database generate list articles written from 2008 2018; then analysed via qualitative content method, using frameworks as base. Emergent themes did fit above added, thereby updating extending body knowledge. Findings indicated an increased emphasis on 'experiential retailing' over years 2016‐18. Product display, employees, colour comfort features emerged most important Parsons themes, while new emergent technology, uniqueness/personalization entertainment/escapism/discovery added framework, thus it reflect retailing trends. Implications for industry academia, along with directions future provided.",https://doi.org/10.1386/fspc_00021_1,1,AR/VR in Retail
488,https://openalex.org/W4390002282,"['Maha Zayoud', 'Soraia Oueida', 'Pauly Awad', 'Sorin Ionescu']",IMPACT OF CHATGPT ON EDUCATION: CHALLENGES AND OPPORTUNITIES,"Artificial intelligence (AI) is one of this century's leading and influential innovation techniques. In various instances, it impacted every field, such as healthcare, banking, automobile, retail education, the food industry, many others. Nowadays, AI has become biggest challenges facing our world related to quality service delivered, future jobs, appropriate use technology, much more. Education most affected fields where impact leads positive sometimes negative outcomes. The broad consensus that effective pedagogy high-quality educational Therefore, AI-powered tools techniques automate tasks, personalize learning process, deliver real-time feedback. Chatbots like ChatGPT are beneficial ways artificial in education. Large language model can create text, translate language, write creative texts, provide helpful answers questions. It radically change how students interact with their teachers way they learn. This paper explores on education discusses may administrative activities, feedback, learning. opportunities employing covered, a list recommendations provided ensure well used without harming",https://doi.org/10.56177/11icmie2023.18,14,Chatbots & AI
489,https://openalex.org/W4285275799,"['Mehedi Hassan', 'Klaudia Zmij', 'Kubanychbek Azhygulov']",Cloud Computing Services and Microsoft Azure. Why Microsoft Azure?,"CONCEPT: Although Amazon Web Services has the top place in market as a cloud platform, it is not choice for each client to any degree. Microsoft Azure know-how backup programming an assistant IoT and retail organizations, outline different devices setting up, overseeing, making sensors. Likewise, gives valuable properties constant information examination, handling of knowledge, AI. OBJECTIVES After brief introduction The primary objective this paper discuss its benefits briefly comparison other services. METHODS A review all relevant sources known authors was carried out. RESULTS offers set capabilities features that surpass platforms. Important aspects where been found score over platforms were PaaS, compatibility net, security offers, seamless connectivity hybrid solutions. CONCLUSIONS Advantages computing services noted study. leading could be better option because provides consistent platform facilitates easy movement between public on-premises. It also like Unmatched Hybrid capabilities, Easy learning, Cost-Efficient, Identity & Access Management, Security Offerings, Scalability, Ductility.",https://doi.org/10.2139/ssrn.4103377,8,IoT & Smart Tech
490,https://openalex.org/W4381737469,"['K. S. Arvind', 'Sindhu Madhuri G']",An Energy Efficient Artificial Intelligence Based Innovation Detection for Complex Data Communication Model,"The Artificial Intelligence (AI) based innovation detection model for complex data communication is a revolutionary approach to identifying and exploiting opportunities in systems. This on the principle of AI-assisted mining, which allows automated patterns correlations sets. By applying AI-based algorithms, this can identify or relationships between elements large sets may not be obvious human analysts. designed help organizations areas they capitalize innovation. data-driven variables such as customer behavior, product performance, market trends. leveraging insights, create new products services that are tailored their customer's needs desires. used variety industries. For example, potential development healthcare sector. analyzing patient records, algorithms uncover different types Additionally, also retail sector developing more",https://doi.org/10.1109/icdcece57866.2023.10151207,0,AI in Industry
491,https://openalex.org/W3216332495,"['Samir Rustamov', 'Aygul Bayramova', 'Emin Alasgarov']",Development of Dialogue Management System for Banking Services,"Rapid increase in conversational AI and user chat data lead to intensive development of dialogue management systems (DMS) for various industries. Yet, low-resource languages, such as Azerbaijani, very little research has been conducted. The main purpose this work is experiment with DMS pipeline set-ups decide on the most appropriate natural language understanding manager settings. In our project, we designed evaluated different pipelines respect text obtained from one leading retail banks Azerbaijan. work, two components DMS—Natural Understanding (NLU) Dialogue Manager—have investigated. first step NLU, utilized a identification (LI) component detection. We investigated both built-in LI methods fastText custom machine learning (ML) models trained domain-based dataset. second was comparison classic ML classifiers (logistic regression, neural networks, SVM) Dual Intent Entity Transformer (DIET) architecture intention these experiments used combinations feature extractors CountVectorizer, Term Frequency-Inverse Document Frequency (TF-IDF) Vectorizer, word embeddings character n-gram based tokens. To extract important information messages, Named Extraction (NER) added pipeline. best NER model chosen among conditional random fields (CRF) tagger, deep networks (DNN), build entity extraction inside DIET architecture. Obtained tags fed Management module features. All NLU were followed by that contains Rule-based Policy handle FAQs chitchats well Embedding (TED) more complex unexpected inputs. As result, suggest financial assistant, which capable identifying intentions, named entities, policies allow generating proper response (based dialogues) suggesting next action.",https://doi.org/10.3390/app112210995,14,Chatbots & AI
